DayOfWeek,DOT_ID_Operating_Airline,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
5,19393,35,74,1246.0,655,910,56.0,38.0
5,19393,35,74,1246.0,1355,1605,0.0,0.0
5,19393,35,42,516.0,2255,40,23.0,16.0
5,19393,35,42,516.0,625,805,0.0,0.0
5,19393,35,42,516.0,1655,1835,0.0,0.0
5,19393,35,22,220.0,1015,1125,0.0,0.0
5,19393,35,22,220.0,1420,1530,17.0,2.0
5,19393,35,22,220.0,2245,2355,7.0,0.0
5,19393,35,22,220.0,815,930,5.0,0.0
5,19393,35,22,220.0,1635,1745,0.0,0.0
5,19393,35,53,888.0,1755,1920,6.0,2.0
5,19393,35,33,663.0,825,1020,1.0,0.0
5,19393,35,33,663.0,1200,1400,5.0,0.0
5,19393,35,33,663.0,2045,2245,8.0,4.0
5,19393,35,85,2106.0,1305,1505,0.0,0.0
5,19393,35,85,2106.0,625,820,2.0,0.0
5,19393,35,85,2106.0,2205,5,54.0,33.0
5,19393,35,91,2329.0,635,905,0.0,0.0
5,19393,35,22,185.0,1105,1210,33.0,43.0
5,19393,35,22,185.0,1455,1600,41.0,70.0
5,19393,35,22,185.0,2220,2325,26.0,58.0
5,19393,35,64,967.0,1520,1655,0.0,0.0
5,19393,35,64,967.0,820,955,0.0,3.0
5,19393,35,33,787.0,2130,2345,0.0,0.0
5,19393,35,33,787.0,700,915,0.0,0.0
5,19393,35,33,787.0,740,955,2.0,0.0
5,19393,35,33,787.0,905,1130,0.0,2.0
5,19393,35,33,787.0,1825,2045,56.0,55.0
5,19393,35,33,787.0,630,845,0.0,0.0
5,19393,35,33,787.0,1210,1430,0.0,0.0
5,19393,35,33,787.0,1545,1810,15.0,3.0
5,19393,35,33,787.0,1955,2210,0.0,0.0
5,19393,35,41,611.0,1230,1330,0.0,0.0
5,19393,35,41,611.0,620,715,0.0,0.0
5,19393,35,41,611.0,1430,1525,0.0,0.0
5,19393,35,41,611.0,2050,2145,0.0,0.0
5,19393,35,41,611.0,930,1025,0.0,0.0
5,19393,35,41,611.0,1900,1955,37.0,28.0
5,19393,35,14,377.0,810,935,0.0,0.0
5,19393,35,14,377.0,2225,2350,132.0,117.0
5,19393,35,14,377.0,1735,1900,91.0,81.0
5,19393,35,14,377.0,1240,1400,68.0,56.0
5,19393,35,14,377.0,1530,1655,0.0,0.0
5,19393,35,33,946.0,820,1100,2.0,0.0
5,19393,35,33,946.0,2220,100,64.0,40.0
5,19393,35,33,946.0,1850,2130,22.0,8.0
5,19393,35,33,946.0,605,840,2.0,0.0
5,19393,35,45,641.0,2205,2305,25.0,25.0
5,19393,35,45,641.0,835,935,0.0,0.0
5,19393,35,63,936.0,810,945,7.0,2.0
5,19393,35,63,936.0,1925,2100,0.0,0.0
5,19393,35,72,998.0,820,955,0.0,0.0
5,19393,35,72,998.0,1610,1740,0.0,0.0
5,19393,35,37,399.0,2125,2250,40.0,33.0
5,19393,35,37,399.0,830,1000,16.0,5.0
5,19393,35,37,399.0,1605,1730,9.0,0.0
5,19393,35,41,621.0,910,1020,16.0,0.0
5,19393,35,41,621.0,1140,1245,11.0,20.0
5,19393,35,41,621.0,2115,2220,0.0,0.0
5,19393,35,41,621.0,1455,1605,0.0,0.0
5,19393,35,38,159.0,1710,1805,0.0,0.0
5,19393,35,38,159.0,1830,1925,18.0,10.0
5,19393,35,38,159.0,2220,2315,22.0,15.0
5,19393,35,38,159.0,1040,1135,0.0,0.0
5,19393,35,38,159.0,825,925,17.0,26.0
5,19393,35,33,883.0,935,1205,6.0,0.0
5,19393,35,33,883.0,2000,2230,6.0,0.0
5,19393,35,81,1999.0,620,805,0.0,0.0
5,19393,35,81,1999.0,1940,2130,29.0,18.0
5,19393,35,23,210.0,1820,1925,11.0,0.0
5,19393,35,23,210.0,705,805,0.0,0.0
5,19393,35,23,210.0,2215,2315,25.0,17.0
5,19393,35,23,210.0,1250,1350,16.0,8.0
5,19393,35,15,327.0,1005,1125,35.0,17.0
5,19393,35,15,327.0,1320,1440,0.0,0.0
5,19393,35,15,327.0,2015,2135,86.0,79.0
5,19393,35,15,327.0,2220,2340,40.0,27.0
5,19393,35,15,327.0,730,850,16.0,0.0
5,19393,35,15,327.0,1455,1615,4.0,0.0
5,19393,35,12,452.0,1005,1130,17.0,5.0
5,19393,35,12,452.0,2020,2145,41.0,33.0
5,19393,35,12,452.0,1615,1745,91.0,104.0
5,19393,35,36,255.0,2125,2235,23.0,12.0
5,19393,35,36,255.0,1325,1435,0.0,0.0
5,19393,35,36,255.0,840,950,9.0,3.0
5,19393,35,22,277.0,2255,5,8.0,0.0
5,19393,35,22,277.0,1105,1215,2.0,0.0
5,19393,35,22,277.0,1640,1755,0.0,0.0
5,19393,35,33,919.0,2150,20,19.0,18.0
5,19393,35,33,919.0,1510,1750,1.0,0.0
5,19393,35,33,919.0,625,855,0.0,0.0
5,19393,35,91,2295.0,615,830,18.0,9.0
5,19393,35,74,1407.0,825,1050,6.0,3.0
5,19393,35,74,1407.0,1500,1725,5.0,0.0
5,19393,35,34,549.0,820,1015,0.0,0.0
5,19393,35,34,549.0,2135,2325,17.0,0.0
5,19393,35,52,495.0,2145,2325,40.0,28.0
5,19393,35,52,495.0,825,1005,51.0,46.0
5,19393,35,3,1565.0,840,1245,25.0,27.0
5,19393,35,3,1565.0,2055,100,24.0,15.0
5,19393,35,33,880.0,1615,1845,0.0,0.0
5,19393,35,33,880.0,2100,2330,10.0,0.0
5,19393,35,33,880.0,815,1045,15.0,4.0
5,19393,35,64,738.0,2010,2115,0.0,6.0
5,19393,35,64,738.0,1420,1530,2.0,0.0
5,19393,35,64,738.0,640,755,0.0,0.0
5,19393,35,22,273.0,1630,1740,0.0,0.0
5,19393,35,22,273.0,1245,1355,0.0,0.0
5,19393,35,22,273.0,2235,2345,2.0,7.0
5,19393,35,33,842.0,2200,25,25.0,9.0
5,19393,35,33,842.0,800,1020,21.0,14.0
5,19393,35,33,842.0,1815,2045,4.0,0.0
5,19393,35,33,842.0,920,1145,14.0,0.0
5,19393,35,33,842.0,1325,1550,0.0,0.0
5,19393,35,33,842.0,1645,1910,15.0,5.0
5,19393,35,33,842.0,1145,1405,0.0,0.0
5,19393,35,33,819.0,920,1035,37.0,27.0
5,19393,84,82,524.0,1025,1210,0.0,0.0
5,19393,84,82,524.0,800,945,0.0,0.0
5,19393,84,82,524.0,1630,1815,0.0,0.0
5,19393,84,82,524.0,1235,1420,0.0,0.0
5,19393,84,85,701.0,1810,1915,2.0,0.0
5,19393,84,85,701.0,1340,1445,0.0,0.0
5,19393,37,74,1055.0,1435,1625,0.0,0.0
5,19393,37,54,439.0,635,705,0.0,0.0
5,19393,37,54,439.0,2035,2110,15.0,23.0
5,19393,37,35,472.0,705,835,0.0,1.0
5,19393,37,35,472.0,1955,2130,4.0,0.0
5,19393,37,35,472.0,1630,1800,46.0,50.0
5,19393,37,74,977.0,1040,1220,25.0,15.0
5,19393,37,82,1449.0,1800,1935,3.0,0.0
5,19393,37,74,928.0,1900,2035,14.0,12.0
5,19393,37,41,745.0,515,620,0.0,0.0
5,19393,37,41,745.0,1920,2030,0.0,0.0
5,19393,44,34,554.0,1620,1805,41.0,60.0
5,19393,44,54,448.0,625,700,0.0,0.0
5,19393,44,54,448.0,2040,2115,14.0,5.0
5,19393,44,35,314.0,1700,1820,34.0,14.0
5,19393,44,35,314.0,1220,1335,0.0,0.0
5,19393,44,35,314.0,600,720,0.0,0.0
5,19393,44,82,1201.0,1050,1150,0.0,0.0
5,19393,44,41,307.0,540,600,0.0,0.0
5,19393,44,41,307.0,1145,1155,46.0,66.0
5,19393,44,41,307.0,1915,1930,0.0,0.0
5,19393,44,41,307.0,1335,1350,0.0,6.0
5,19393,44,64,487.0,715,740,0.0,0.0
5,19393,36,54,328.0,525,600,0.0,0.0
5,19393,36,54,328.0,1705,1735,0.0,0.0
5,19393,36,35,361.0,1950,2120,19.0,8.0
5,19393,36,35,361.0,510,635,0.0,0.0
5,19393,36,41,584.0,615,710,0.0,0.0
5,19393,36,41,584.0,1305,1400,12.0,9.0
5,19393,36,41,584.0,2010,2110,46.0,66.0
5,19393,36,64,575.0,1035,1125,35.0,33.0
5,19393,44,34,447.0,1940,2110,0.0,8.0
5,19393,44,74,1073.0,1240,1430,9.0,2.0
5,19393,44,54,337.0,540,600,0.0,0.0
5,19393,44,54,337.0,2050,2110,14.0,0.0
5,19393,44,35,337.0,1855,2010,0.0,0.0
5,19393,44,35,337.0,1340,1455,0.0,0.0
5,19393,44,35,337.0,600,715,32.0,22.0
5,19393,44,74,919.0,1435,1600,0.0,0.0
5,19393,44,38,323.0,1405,1520,6.0,0.0
5,19393,44,82,1154.0,2015,2115,0.0,0.0
5,19393,44,82,1154.0,505,605,0.0,0.0
5,19393,44,33,973.0,1030,1305,0.0,0.0
5,19393,44,74,1001.0,1200,1340,0.0,0.0
5,19393,44,85,1771.0,1710,1825,39.0,38.0
5,19393,44,85,1771.0,525,630,0.0,2.0
5,19393,44,33,802.0,615,820,0.0,0.0
5,19393,44,33,802.0,2155,5,42.0,32.0
5,19393,44,33,802.0,1050,1300,0.0,0.0
5,19393,44,41,283.0,1650,1655,1.0,2.0
5,19393,44,41,283.0,1030,1040,0.0,0.0
5,19393,44,41,283.0,900,905,0.0,0.0
5,19393,44,41,283.0,1910,1915,0.0,0.0
5,19393,44,41,283.0,2050,2100,0.0,0.0
5,19393,44,81,1670.0,1710,1810,0.0,0.0
5,19393,44,33,930.0,1340,1605,52.0,41.0
5,19393,44,64,409.0,725,750,0.0,0.0
5,19393,44,64,409.0,2055,2115,0.0,0.0
5,19393,44,33,829.0,1830,2035,0.0,10.0
5,19393,44,33,829.0,515,725,0.0,0.0
5,19393,82,74,602.0,1730,2020,0.0,0.0
5,19393,82,74,602.0,600,850,2.0,0.0
5,19393,82,74,602.0,1000,1250,3.0,0.0
5,19393,82,82,73.0,1620,1715,0.0,0.0
5,19393,82,82,73.0,505,600,0.0,0.0
5,19393,82,82,73.0,1145,1235,0.0,0.0
5,19393,82,82,73.0,2035,2130,8.0,0.0
5,19393,82,85,604.0,1925,2020,0.0,0.0
5,19393,82,85,604.0,955,1045,0.0,0.0
5,19393,82,85,604.0,1435,1530,42.0,33.0
5,19393,82,41,917.0,1645,2005,10.0,0.0
5,19393,82,41,917.0,1215,1535,0.0,0.0
5,19393,82,81,551.0,630,725,0.0,0.0
5,19393,82,81,551.0,1935,2025,0.0,0.0
5,19393,82,81,551.0,1255,1340,0.0,0.0
5,19393,74,74,187.0,635,730,0.0,0.0
5,19393,74,74,187.0,1345,1445,10.0,0.0
5,19393,74,74,187.0,1815,1915,15.0,1.0
5,19393,74,74,187.0,1005,1100,1.0,0.0
5,19393,52,35,430.0,1050,1215,0.0,0.0
5,19393,52,35,430.0,500,630,0.0,0.0
5,19393,52,35,430.0,1805,1930,0.0,0.0
5,19393,52,41,249.0,1205,1210,0.0,0.0
5,19393,52,41,249.0,550,600,1.0,0.0
5,19393,52,41,249.0,1610,1620,24.0,9.0
5,19393,52,41,249.0,1415,1420,0.0,0.0
5,19393,52,41,249.0,1910,1920,8.0,0.0
5,19393,74,86,580.0,820,900,7.0,9.0
5,19393,74,86,580.0,1655,1745,0.0,0.0
5,19393,74,86,580.0,1930,2015,80.0,70.0
5,19393,74,86,580.0,1145,1225,0.0,0.0
5,19393,74,74,323.0,1800,1915,0.0,0.0
5,19393,74,74,323.0,1530,1650,1.0,0.0
5,19393,74,74,323.0,840,1000,0.0,0.0
5,19393,74,74,323.0,2150,2305,61.0,61.0
5,19393,74,34,721.0,1805,2110,43.0,30.0
5,19393,74,34,721.0,610,920,167.0,147.0
5,19393,74,34,721.0,1255,1600,9.0,6.0
5,19393,74,34,721.0,2135,40,14.0,0.0
5,19393,74,74,189.0,800,855,14.0,5.0
5,19393,74,74,189.0,1905,2000,27.0,14.0
5,19393,74,74,189.0,2030,2125,0.0,1.0
5,19393,74,74,189.0,1705,1805,5.0,0.0
5,19393,74,74,189.0,600,700,0.0,0.0
5,19393,74,74,189.0,900,1000,26.0,14.0
5,19393,74,74,189.0,1100,1155,149.0,148.0
5,19393,74,74,189.0,1350,1445,39.0,27.0
5,19393,74,74,189.0,705,800,0.0,0.0
5,19393,74,51,587.0,1600,1740,0.0,0.0
5,19393,74,51,587.0,1015,1150,0.0,10.0
5,19393,74,54,623.0,930,1120,0.0,0.0
5,19393,74,54,623.0,720,910,0.0,4.0
5,19393,74,54,623.0,1955,2145,16.0,8.0
5,19393,74,54,623.0,1425,1615,41.0,27.0
5,19393,74,54,623.0,2200,2350,15.0,3.0
5,19393,74,35,1209.0,1040,1440,10.0,0.0
5,19393,74,35,1209.0,1700,2105,0.0,0.0
5,19393,74,35,1209.0,600,955,0.0,0.0
5,19393,74,35,1209.0,1945,2335,0.0,0.0
5,19393,74,37,977.0,1340,1710,1.0,0.0
5,19393,74,44,919.0,1605,1930,1.0,0.0
5,19393,74,82,602.0,815,905,7.0,0.0
5,19393,74,82,602.0,1450,1545,0.0,0.0
5,19393,74,82,602.0,1910,2000,2.0,16.0
5,19393,74,38,1184.0,1000,1355,9.0,0.0
5,19393,74,38,1184.0,1740,2135,27.0,27.0
5,19393,74,38,1184.0,1900,2255,0.0,0.0
5,19393,74,38,1184.0,1420,1820,1.0,0.0
5,19393,74,38,1184.0,710,1105,0.0,0.0
5,19393,74,82,651.0,2100,2205,0.0,0.0
5,19393,74,82,651.0,610,710,0.0,0.0
5,19393,74,82,651.0,1405,1505,3.0,0.0
5,19393,74,82,651.0,1650,1805,1.0,0.0
5,19393,74,82,651.0,750,845,0.0,0.0
5,19393,74,82,651.0,2235,2340,11.0,0.0
5,19393,74,82,651.0,1235,1335,110.0,93.0
5,19393,74,82,651.0,930,1030,0.0,0.0
5,19393,74,33,674.0,910,1105,0.0,0.0
5,19393,74,33,674.0,1950,2140,9.0,1.0
5,19393,74,74,562.0,1010,1055,166.0,145.0
5,19393,74,74,562.0,2240,2320,160.0,145.0
5,19393,74,74,562.0,1735,1820,61.0,44.0
5,19393,74,74,562.0,800,835,31.0,25.0
5,19393,74,74,562.0,1235,1310,0.0,0.0
5,19393,74,33,1108.0,2020,5,43.0,32.0
5,19393,74,33,1108.0,600,950,6.0,0.0
5,19393,74,74,239.0,700,805,0.0,0.0
5,19393,74,74,239.0,830,940,0.0,0.0
5,19393,74,74,239.0,1030,1140,0.0,0.0
5,19393,74,74,239.0,1300,1410,31.0,19.0
5,19393,74,74,239.0,1530,1640,0.0,0.0
5,19393,74,74,239.0,1700,1810,0.0,0.0
5,19393,74,74,239.0,1830,1940,4.0,0.0
5,19393,74,74,239.0,2000,2105,33.0,21.0
5,19393,74,74,239.0,2130,2235,33.0,33.0
5,19393,74,74,239.0,600,715,13.0,0.0
5,19393,74,74,458.0,1055,1215,0.0,0.0
5,19393,74,74,216.0,1910,2015,86.0,69.0
5,19393,74,74,216.0,610,715,0.0,0.0
5,19393,74,74,216.0,2210,2320,32.0,14.0
5,19393,74,74,216.0,815,925,6.0,0.0
5,19393,74,74,216.0,1245,1400,23.0,0.0
5,19393,74,42,755.0,1150,1450,1.0,0.0
5,19393,74,85,1067.0,2030,2115,11.0,1.0
5,19393,74,85,1067.0,835,920,0.0,0.0
5,19393,74,85,1067.0,710,755,1.0,0.0
5,19393,74,85,1067.0,1320,1405,0.0,0.0
5,19393,74,85,1067.0,1125,1210,0.0,0.0
5,19393,74,85,1067.0,1655,1740,60.0,48.0
5,19393,74,91,1246.0,740,850,0.0,0.0
5,19393,74,91,1246.0,2220,2330,59.0,45.0
5,19393,74,91,1246.0,1415,1525,85.0,68.0
5,19393,74,74,293.0,1735,1845,63.0,57.0
5,19393,74,74,293.0,1520,1630,233.0,239.0
5,19393,74,74,293.0,1105,1215,0.0,0.0
5,19393,74,74,293.0,815,920,0.0,0.0
5,19393,74,74,293.0,2155,2300,2.0,2.0
5,19393,74,22,1381.0,1035,1500,0.0,0.0
5,19393,74,22,1381.0,1250,1720,0.0,0.0
5,19393,74,22,1381.0,615,1040,0.0,0.0
5,19393,74,22,1381.0,1730,2155,1.0,0.0
5,19393,74,91,1232.0,1225,1325,0.0,0.0
5,19393,74,71,296.0,2155,2300,30.0,17.0
5,19393,74,71,296.0,845,955,0.0,0.0
5,19393,74,71,296.0,1335,1445,81.0,72.0
5,19393,74,74,319.0,2245,2355,0.0,0.0
5,19393,74,74,319.0,1135,1245,0.0,0.0
5,19393,74,74,319.0,1325,1435,1.0,0.0
5,19393,74,74,319.0,1820,1930,35.0,25.0
5,19393,74,74,319.0,1000,1120,0.0,0.0
5,19393,74,64,461.0,725,900,0.0,0.0
5,19393,74,64,461.0,2150,2320,26.0,8.0
5,19393,74,64,461.0,1625,1755,1.0,0.0
5,19393,74,64,461.0,600,730,0.0,0.0
5,19393,74,64,461.0,1200,1330,0.0,0.0
5,19393,74,33,973.0,2055,25,14.0,23.0
5,19393,74,33,973.0,1945,2315,43.0,47.0
5,19393,74,33,973.0,1640,2020,1.0,0.0
5,19393,74,33,973.0,1240,1615,0.0,3.0
5,19393,74,33,973.0,645,1015,0.0,0.0
5,19393,74,33,973.0,820,1200,3.0,0.0
5,19393,74,41,793.0,1155,1410,0.0,8.0
5,19393,74,41,793.0,1945,2155,0.0,0.0
5,19393,74,41,793.0,600,815,0.0,0.0
5,19393,74,41,793.0,2220,30,14.0,5.0
5,19393,74,41,793.0,1630,1840,3.0,0.0
5,19393,74,41,793.0,750,1000,0.0,0.0
5,19393,74,33,1109.0,1400,1755,17.0,0.0
5,19393,74,45,850.0,1630,1850,0.0,0.0
5,19393,74,72,436.0,1300,1430,45.0,27.0
5,19393,74,72,436.0,910,1030,0.0,0.0
5,19393,74,72,436.0,2220,2345,98.0,87.0
5,19393,74,72,436.0,1845,2005,3.0,0.0
5,19393,74,72,436.0,725,845,0.0,0.0
5,19393,74,72,436.0,1625,1750,15.0,4.0
5,19393,74,91,1468.0,2020,2155,2.0,0.0
5,19393,74,91,1468.0,630,805,32.0,26.0
5,19393,74,65,586.0,1030,1215,2.0,0.0
5,19393,74,41,798.0,1445,1710,27.0,9.0
5,19393,74,41,798.0,605,830,0.0,0.0
5,19393,74,41,798.0,1040,1305,0.0,3.0
5,19393,74,41,798.0,1815,2040,0.0,0.0
5,19393,74,81,879.0,1310,1340,86.0,74.0
5,19393,74,81,879.0,1915,1945,60.0,43.0
5,19393,74,81,879.0,2040,2105,12.0,0.0
5,19393,74,81,879.0,645,710,0.0,0.0
5,19393,74,81,879.0,800,835,0.0,0.0
5,19393,74,81,879.0,955,1030,0.0,0.0
5,19393,74,81,879.0,1725,1755,25.0,14.0
5,19393,74,33,592.0,940,1120,0.0,0.0
5,19393,74,36,1052.0,1140,1520,17.0,9.0
5,19393,74,91,1182.0,1625,1720,0.0,0.0
5,19393,74,91,1182.0,610,710,0.0,0.0
5,19393,74,91,1182.0,1025,1120,8.0,0.0
5,19393,74,74,247.0,1150,1300,22.0,2.0
5,19393,74,74,247.0,605,710,14.0,0.0
5,19393,74,74,247.0,715,820,0.0,0.0
5,19393,74,74,247.0,2215,2320,10.0,3.0
5,19393,74,74,247.0,845,950,0.0,0.0
5,19393,74,74,247.0,1440,1550,9.0,0.0
5,19393,74,74,247.0,1915,2020,29.0,23.0
5,19393,74,74,247.0,1540,1645,7.0,0.0
5,19393,74,74,247.0,1655,1800,2.0,0.0
5,19393,74,34,914.0,1100,1425,7.0,0.0
5,19393,74,91,1450.0,2120,2255,81.0,75.0
5,19393,74,91,1450.0,915,1050,16.0,0.0
5,19393,74,87,999.0,1320,1500,0.0,0.0
5,19393,74,91,1442.0,1355,1530,0.0,0.0
5,19393,74,91,1216.0,900,1005,23.0,9.0
5,19393,74,64,546.0,1800,1940,6.0,0.0
5,19393,74,64,546.0,1145,1330,0.0,0.0
5,19393,74,64,546.0,2235,10,0.0,3.0
5,19393,74,64,546.0,655,835,0.0,0.0
5,19393,74,64,546.0,2025,2200,61.0,52.0
5,19393,74,33,917.0,710,1035,0.0,0.0
5,19393,74,33,917.0,2110,30,0.0,0.0
5,19393,74,33,917.0,1440,1805,13.0,1.0
5,19393,74,73,238.0,925,1035,0.0,0.0
5,19393,74,73,238.0,1500,1605,0.0,0.0
5,19393,74,73,238.0,1725,1830,9.0,0.0
5,19393,74,73,238.0,2105,2210,7.0,0.0
5,19393,74,33,630.0,1500,1655,0.0,0.0
5,19393,38,34,547.0,1200,1350,43.0,34.0
5,19393,38,34,547.0,750,935,1.0,2.0
5,19393,38,34,547.0,1930,2120,6.0,20.0
5,19393,38,34,547.0,1630,1820,4.0,0.0
5,19393,38,74,1315.0,1745,2005,11.0,55.0
5,19393,38,54,562.0,1535,1625,45.0,35.0
5,19393,38,54,562.0,1100,1150,0.0,0.0
5,19393,38,54,562.0,1920,2010,8.0,14.0
5,19393,38,54,562.0,605,655,0.0,0.0
5,19393,38,44,323.0,1700,1820,0.0,0.0
5,19393,38,74,1184.0,1835,2040,0.0,0.0
5,19393,38,74,1184.0,2055,2300,35.0,29.0
5,19393,38,74,1184.0,600,800,0.0,0.0
5,19393,38,74,1184.0,1340,1540,11.0,8.0
5,19393,38,74,1184.0,900,1105,0.0,0.0
5,19393,38,33,899.0,655,935,33.0,16.0
5,19393,38,33,899.0,1455,1735,3.0,0.0
5,19393,38,74,1218.0,640,845,0.0,0.0
5,19393,38,74,1218.0,1910,2120,0.0,2.0
5,19393,38,74,1218.0,1300,1510,0.0,0.0
5,19393,38,64,949.0,1600,1740,0.0,0.0
5,19393,38,64,949.0,1235,1410,0.0,6.0
5,19393,38,64,949.0,725,900,0.0,0.0
5,19393,38,33,759.0,655,910,0.0,0.0
5,19393,38,33,759.0,1305,1525,11.0,2.0
5,19393,38,41,601.0,900,1000,0.0,0.0
5,19393,38,41,601.0,2055,2155,24.0,11.0
5,19393,38,41,601.0,1155,1250,0.0,0.0
5,19393,38,41,601.0,1810,1915,88.0,77.0
5,19393,38,41,601.0,600,655,0.0,0.0
5,19393,38,41,601.0,1555,1655,2.0,0.0
5,19393,38,45,634.0,1105,1205,0.0,3.0
5,19393,38,45,634.0,1610,1715,0.0,0.0
5,19393,38,72,969.0,1130,1300,10.0,7.0
5,19393,38,72,969.0,1800,1940,0.0,6.0
5,19393,38,73,1158.0,1455,1655,5.0,17.0
5,19393,38,65,1012.0,1635,1815,0.0,0.0
5,19393,38,15,356.0,1655,1820,34.0,18.0
5,19393,38,15,356.0,1145,1305,0.0,0.0
5,19393,38,64,719.0,1440,1545,0.0,0.0
5,19393,38,64,719.0,805,910,0.0,6.0
5,19393,38,64,719.0,1855,2000,0.0,1.0
5,19393,38,64,719.0,1200,1305,0.0,0.0
5,19393,38,33,814.0,630,845,0.0,0.0
5,19393,38,33,814.0,1930,2155,0.0,0.0
5,19393,82,86,349.0,1345,1505,8.0,0.0
5,19393,82,86,349.0,2155,2315,1.0,0.0
5,19393,82,86,349.0,520,635,0.0,0.0
5,19393,82,86,349.0,945,1105,3.0,0.0
5,19393,82,74,359.0,1110,1330,20.0,8.0
5,19393,82,34,1199.0,2055,150,59.0,43.0
5,19393,82,34,1199.0,1620,2115,24.0,7.0
5,19393,82,34,1199.0,510,1010,0.0,0.0
5,19393,82,74,775.0,1720,2025,0.0,3.0
5,19393,82,74,775.0,1925,2235,57.0,55.0
5,19393,82,74,775.0,720,1025,0.0,0.0
5,19393,82,74,775.0,950,1300,0.0,0.0
5,19393,82,74,775.0,1320,1625,1.0,2.0
5,19393,82,74,775.0,610,915,0.0,0.0
5,19393,82,74,775.0,2105,15,28.0,22.0
5,19393,82,51,1083.0,1035,1410,15.0,7.0
5,19393,82,54,1014.0,510,840,0.0,3.0
5,19393,82,54,1014.0,1010,1345,3.0,0.0
5,19393,82,54,1014.0,1955,2330,13.0,0.0
5,19393,82,54,1014.0,640,1015,0.0,0.0
5,19393,82,54,1014.0,1315,1645,0.0,0.0
5,19393,82,83,649.0,1325,1515,14.0,7.0
5,19393,82,83,649.0,810,1005,0.0,0.0
5,19393,82,83,649.0,2215,10,0.0,0.0
5,19393,82,13,1754.0,1530,2125,28.0,11.0
5,19393,82,22,1359.0,2015,120,6.0,0.0
5,19393,82,91,850.0,1930,2055,0.0,0.0
5,19393,82,91,850.0,1405,1540,0.0,0.0
5,19393,82,91,850.0,815,945,0.0,0.0
5,19393,82,91,850.0,1705,1830,0.0,0.0
5,19393,82,35,1491.0,1215,1740,14.0,0.0
5,19393,82,35,1491.0,1625,2155,1.0,0.0
5,19393,82,35,1491.0,1900,25,1.0,0.0
5,19393,82,35,1491.0,620,1150,0.0,0.0
5,19393,82,84,524.0,810,950,0.0,0.0
5,19393,82,84,524.0,2025,2210,51.0,37.0
5,19393,82,84,524.0,1115,1255,13.0,0.0
5,19393,82,84,524.0,1555,1740,0.0,0.0
5,19393,82,37,1449.0,1440,2000,20.0,10.0
5,19393,82,44,1201.0,1515,2005,27.0,12.0
5,19393,82,44,1154.0,2020,105,29.0,9.0
5,19393,82,44,1154.0,1110,1600,0.0,0.0
5,19393,82,82,73.0,1755,1850,23.0,7.0
5,19393,82,82,73.0,2240,2325,5.0,0.0
5,19393,82,82,73.0,820,910,1.0,0.0
5,19393,82,82,73.0,1135,1220,0.0,0.0
5,19393,82,74,651.0,1450,1745,3.0,1.0
5,19393,82,74,651.0,1615,1915,11.0,14.0
5,19393,82,74,651.0,1800,2100,0.0,47.0
5,19393,82,74,651.0,1040,1335,4.0,0.0
5,19393,82,74,651.0,1925,2220,0.0,15.0
5,19393,82,74,651.0,715,1015,0.0,0.0
5,19393,82,74,651.0,540,830,1.0,2.0
5,19393,82,74,651.0,915,1205,0.0,0.0
5,19393,82,61,589.0,1155,1440,2.0,0.0
5,19393,82,61,589.0,2000,2240,26.0,15.0
5,19393,82,43,1123.0,1340,1825,20.0,9.0
5,19393,82,74,563.0,2245,30,5.0,0.0
5,19393,82,74,563.0,1325,1505,20.0,18.0
5,19393,82,91,844.0,1305,1420,13.0,30.0
5,19393,82,93,836.0,800,920,10.0,1.0
5,19393,82,93,836.0,2215,2335,11.0,0.0
5,19393,82,93,836.0,1415,1535,25.0,14.0
5,19393,82,82,141.0,1125,1220,0.0,0.0
5,19393,82,74,883.0,2050,15,0.0,0.0
5,19393,82,74,883.0,1505,1835,15.0,6.0
5,19393,82,74,883.0,1020,1350,3.0,0.0
5,19393,82,74,883.0,1730,2055,0.0,10.0
5,19393,82,74,883.0,530,850,0.0,0.0
5,19393,82,74,883.0,725,1045,0.0,0.0
5,19393,82,74,883.0,2235,155,0.0,0.0
5,19393,82,38,1452.0,2025,145,14.0,0.0
5,19393,82,74,862.0,1545,1915,3.0,0.0
5,19393,82,74,862.0,2110,35,68.0,55.0
5,19393,82,74,862.0,1205,1535,19.0,0.0
5,19393,82,62,420.0,2055,2315,1.0,0.0
5,19393,82,62,420.0,1115,1335,10.0,2.0
5,19393,82,62,420.0,1455,1710,3.0,0.0
5,19393,82,42,977.0,2120,150,0.0,0.0
5,19393,82,42,977.0,505,935,0.0,0.0
5,19393,82,42,977.0,1220,1640,1.0,0.0
5,19393,82,85,628.0,610,705,0.0,0.0
5,19393,82,85,628.0,2225,2320,6.0,0.0
5,19393,82,85,628.0,1045,1140,0.0,0.0
5,19393,82,85,628.0,800,855,0.0,0.0
5,19393,82,85,628.0,1235,1325,12.0,1.0
5,19393,82,85,628.0,910,1000,126.0,118.0
5,19393,82,85,628.0,1540,1635,47.0,76.0
5,19393,82,85,628.0,700,750,0.0,0.0
5,19393,82,85,628.0,1920,2015,66.0,51.0
5,19393,82,85,628.0,2115,2210,6.0,0.0
5,19393,82,91,862.0,1045,1215,3.0,0.0
