DayOfWeek,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
2,36,51,0.0,1,1,3.0,1.0
3,36,51,0.0,1,1,0.0,0.0
4,36,51,0.0,1,1,0.0,1.0
5,36,51,0.0,1,1,0.0,1.0
7,36,51,0.0,1,1,0.0,0.0
1,36,51,0.0,1,1,0.0,1.0
2,36,51,0.0,1,1,0.0,1.0
3,36,51,0.0,1,1,0.0,1.0
4,36,51,0.0,1,1,3.0,1.0
5,36,51,0.0,1,1,1.0,1.0
6,36,51,0.0,1,1,0.0,0.0
7,36,51,0.0,1,1,3.0,1.0
6,38,64,2.0,1,1,0.0,0.0
7,38,64,2.0,1,1,0.0,0.0
6,38,64,2.0,1,1,0.0,0.0
7,38,64,2.0,1,1,0.0,0.0
6,38,64,2.0,1,1,3.0,1.0
7,38,64,2.0,1,1,0.0,0.0
6,38,64,2.0,1,1,0.0,0.0
7,38,64,2.0,1,1,0.0,0.0
6,38,64,2.0,1,1,0.0,0.0
7,38,64,2.0,1,1,3.0,1.0
6,64,38,2.0,1,1,0.0,0.0
7,64,38,2.0,1,1,0.0,0.0
6,64,38,2.0,1,1,0.0,0.0
7,64,38,2.0,1,1,1.0,1.0
6,64,38,2.0,1,1,0.0,0.0
7,64,38,2.0,1,1,0.0,0.0
6,64,38,2.0,1,1,1.0,0.0
7,64,38,2.0,1,1,0.0,0.0
6,64,38,2.0,1,1,0.0,0.0
7,64,38,2.0,1,1,3.0,1.0
5,23,37,1.0,2,2,3.0,1.0
6,23,37,1.0,2,2,3.0,1.0
7,23,37,1.0,2,2,3.0,1.0
1,23,37,1.0,2,2,3.0,1.0
2,23,37,1.0,2,2,3.0,1.0
3,23,37,1.0,2,2,3.0,1.0
4,23,37,1.0,2,2,0.0,1.0
5,23,37,1.0,2,2,3.0,1.0
6,23,37,1.0,2,2,3.0,1.0
7,23,37,1.0,2,2,0.0,0.0
1,23,37,1.0,2,2,0.0,0.0
2,23,37,1.0,2,2,3.0,1.0
3,23,37,1.0,2,2,0.0,0.0
4,23,37,1.0,2,2,3.0,1.0
5,23,37,1.0,2,2,2.0,1.0
6,23,37,1.0,2,2,3.0,1.0
7,23,37,1.0,2,2,3.0,1.0
1,23,37,1.0,2,2,0.0,1.0
2,23,37,1.0,2,2,0.0,0.0
3,23,37,1.0,2,2,0.0,0.0
4,23,37,1.0,2,2,0.0,0.0
5,23,37,1.0,2,2,0.0,0.0
6,23,37,1.0,2,2,1.0,1.0
7,23,37,1.0,2,2,1.0,0.0
2,23,37,1.0,2,2,0.0,0.0
3,23,37,1.0,2,2,0.0,0.0
4,23,37,1.0,2,2,0.0,0.0
5,23,37,1.0,2,2,3.0,1.0
6,23,37,1.0,2,2,0.0,0.0
7,23,37,1.0,2,2,0.0,0.0
5,52,36,0.0,1,1,0.0,0.0
7,52,36,0.0,1,1,0.0,0.0
1,52,36,0.0,1,1,0.0,0.0
4,52,36,0.0,1,1,0.0,0.0
5,52,36,0.0,1,1,3.0,1.0
7,52,36,0.0,1,1,2.0,1.0
1,52,36,0.0,1,1,2.0,1.0
4,52,36,0.0,1,1,0.0,0.0
5,52,36,0.0,1,1,1.0,1.0
7,52,36,0.0,1,1,3.0,1.0
1,52,36,0.0,1,1,0.0,0.0
4,52,36,0.0,1,1,0.0,0.0
5,52,36,0.0,1,1,0.0,0.0
7,52,36,0.0,1,1,0.0,0.0
4,52,36,0.0,1,1,0.0,0.0
5,52,36,0.0,1,1,0.0,0.0
7,52,36,0.0,1,1,0.0,0.0
5,36,22,1.0,1,2,3.0,1.0
1,36,22,1.0,1,2,0.0,1.0
4,36,22,1.0,1,2,0.0,0.0
5,36,22,1.0,1,2,2.0,1.0
7,36,22,1.0,1,2,3.0,1.0
1,36,22,1.0,1,2,0.0,0.0
4,36,22,1.0,1,2,0.0,0.0
5,36,22,1.0,1,2,3.0,1.0
7,36,22,1.0,1,2,3.0,1.0
1,36,22,1.0,1,2,2.0,0.0
4,36,22,1.0,1,2,3.0,1.0
5,36,22,1.0,1,2,3.0,1.0
7,36,22,1.0,1,2,2.0,1.0
1,36,22,1.0,1,2,3.0,1.0
4,36,22,1.0,1,2,3.0,1.0
5,36,22,1.0,1,2,3.0,1.0
7,36,22,1.0,1,2,2.0,1.0
6,38,38,0.0,0,1,0.0,0.0
6,38,38,0.0,0,1,0.0,0.0
7,38,38,0.0,1,1,0.0,1.0
6,38,38,0.0,0,1,0.0,1.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,0,1,0.0,0.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,0,1,1.0,1.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,1,1,0.0,0.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,1,1,0.0,1.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,1,1,0.0,0.0
7,38,38,0.0,1,1,0.0,0.0
6,38,38,0.0,1,1,3.0,1.0
7,38,38,0.0,1,1,0.0,0.0
5,36,23,1.0,2,2,3.0,1.0
6,36,23,1.0,2,2,1.0,0.0
7,36,23,1.0,1,1,3.0,1.0
1,36,23,1.0,2,2,0.0,0.0
2,36,23,1.0,2,2,3.0,1.0
3,36,23,1.0,2,2,1.0,0.0
4,36,23,1.0,2,2,3.0,1.0
5,36,23,1.0,2,2,0.0,0.0
6,36,23,1.0,2,2,3.0,1.0
7,36,23,1.0,2,2,0.0,0.0
1,36,23,1.0,2,2,2.0,0.0
3,36,23,1.0,2,2,3.0,0.0
4,36,23,1.0,2,2,3.0,1.0
5,36,23,1.0,2,2,0.0,0.0
6,36,23,1.0,2,2,3.0,1.0
7,36,23,1.0,2,2,3.0,0.0
1,36,23,1.0,2,2,3.0,1.0
2,36,23,1.0,2,2,3.0,1.0
3,36,23,1.0,2,2,0.0,0.0
4,36,23,1.0,2,2,3.0,1.0
5,36,23,1.0,2,2,3.0,1.0
6,36,23,1.0,2,2,0.0,0.0
7,36,23,1.0,2,2,0.0,0.0
2,36,23,1.0,2,2,0.0,0.0
3,36,23,1.0,2,2,0.0,0.0
4,36,23,1.0,2,2,3.0,1.0
5,36,23,1.0,2,2,0.0,0.0
6,36,23,1.0,2,2,3.0,1.0
7,36,23,1.0,2,2,3.0,1.0
5,23,36,1.0,1,2,0.0,1.0
6,23,36,1.0,1,2,1.0,1.0
7,23,36,1.0,1,1,2.0,1.0
1,23,36,1.0,1,2,0.0,0.0
2,23,36,1.0,1,2,3.0,1.0
3,23,36,1.0,1,2,0.0,1.0
4,23,36,1.0,1,2,3.0,1.0
5,23,36,1.0,1,2,0.0,0.0
6,23,36,1.0,1,2,3.0,1.0
7,23,36,1.0,1,2,0.0,0.0
1,23,36,1.0,1,2,3.0,1.0
2,23,36,1.0,1,2,0.0,0.0
3,23,36,1.0,1,2,0.0,1.0
4,23,36,1.0,1,2,0.0,0.0
5,23,36,1.0,1,2,0.0,0.0
6,23,36,1.0,1,2,0.0,1.0
7,23,36,1.0,1,2,1.0,1.0
1,23,36,1.0,1,2,3.0,1.0
2,23,36,1.0,1,2,0.0,1.0
3,23,36,1.0,1,2,0.0,0.0
4,23,36,1.0,1,2,0.0,0.0
5,23,36,1.0,1,2,3.0,1.0
6,23,36,1.0,1,2,0.0,0.0
7,23,36,1.0,1,2,0.0,0.0
1,23,36,1.0,1,2,0.0,1.0
2,23,36,1.0,1,2,0.0,0.0
3,23,36,1.0,1,2,0.0,0.0
5,23,36,1.0,1,2,0.0,0.0
6,23,36,1.0,1,2,3.0,1.0
7,23,36,1.0,1,2,3.0,1.0
5,36,33,1.0,1,1,0.0,0.0
7,36,33,1.0,1,1,3.0,1.0
1,36,33,1.0,1,1,2.0,1.0
2,36,33,1.0,1,1,0.0,1.0
3,36,33,1.0,1,1,2.0,0.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,0.0,0.0
7,36,33,1.0,1,1,2.0,1.0
1,36,33,1.0,1,1,0.0,1.0
2,36,33,1.0,1,1,0.0,0.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,0.0,1.0
5,36,33,1.0,1,1,0.0,0.0
7,36,33,1.0,1,1,0.0,1.0
1,36,33,1.0,1,1,0.0,0.0
2,36,33,1.0,1,1,0.0,1.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,0.0,1.0
7,36,33,1.0,1,1,0.0,0.0
1,36,33,1.0,1,1,0.0,1.0
2,36,33,1.0,1,1,0.0,0.0
3,36,33,1.0,1,1,0.0,1.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,0.0,0.0
7,36,33,1.0,1,1,1.0,1.0
1,38,14,1.0,2,2,0.0,0.0
2,38,14,1.0,2,2,0.0,1.0
4,38,14,1.0,2,2,1.0,1.0
7,38,14,1.0,2,2,1.0,0.0
1,38,14,1.0,2,2,0.0,0.0
3,38,14,1.0,2,2,0.0,0.0
4,38,14,1.0,2,2,0.0,0.0
5,38,14,1.0,2,2,3.0,1.0
7,38,14,1.0,2,2,3.0,1.0
1,38,14,1.0,2,2,0.0,1.0
2,38,14,1.0,2,2,0.0,1.0
3,38,14,1.0,2,2,3.0,1.0
4,38,14,1.0,2,2,3.0,1.0
5,38,14,1.0,2,2,1.0,0.0
7,38,14,1.0,2,2,3.0,1.0
2,38,14,1.0,2,2,0.0,0.0
3,38,14,1.0,2,2,0.0,0.0
5,38,14,1.0,2,2,0.0,0.0
7,38,14,1.0,2,2,2.0,0.0
6,38,34,1.0,0,1,3.0,1.0
6,38,34,1.0,0,1,2.0,1.0
6,38,34,1.0,0,1,0.0,1.0
6,38,34,1.0,0,1,0.0,1.0
6,38,34,1.0,0,1,0.0,1.0
6,34,38,1.0,1,1,3.0,1.0
6,34,38,1.0,1,1,3.0,1.0
6,34,38,1.0,1,1,3.0,1.0
6,34,38,1.0,1,1,0.0,0.0
6,34,38,1.0,1,1,2.0,1.0
6,38,64,1.0,0,0,0.0,0.0
6,38,64,1.0,0,0,3.0,1.0
6,38,64,1.0,0,0,0.0,0.0
6,38,64,1.0,0,0,0.0,0.0
6,38,64,1.0,0,0,0.0,0.0
6,64,38,1.0,0,1,0.0,0.0
7,64,38,1.0,1,1,0.0,0.0
6,64,38,1.0,0,1,3.0,1.0
7,64,38,1.0,1,1,0.0,0.0
6,64,38,1.0,0,1,0.0,0.0
7,64,38,1.0,1,1,0.0,0.0
6,64,38,1.0,0,1,0.0,0.0
7,64,38,1.0,1,1,0.0,0.0
6,64,38,1.0,0,1,0.0,0.0
7,64,38,1.0,1,1,0.0,1.0
7,54,38,1.0,0,1,0.0,0.0
1,54,38,1.0,0,1,0.0,0.0
7,54,38,1.0,0,1,0.0,0.0
7,54,38,1.0,0,1,0.0,0.0
7,54,38,1.0,0,1,0.0,0.0
7,54,38,1.0,0,1,0.0,0.0
6,38,11,0.0,2,2,0.0,0.0
6,38,11,0.0,2,2,0.0,0.0
6,38,11,0.0,2,2,1.0,1.0
6,38,11,0.0,2,2,0.0,0.0
7,22,38,0.0,0,0,0.0,0.0
7,22,38,0.0,0,0,0.0,0.0
7,22,38,0.0,0,0,2.0,1.0
7,22,38,0.0,0,0,0.0,0.0
7,22,38,0.0,0,0,3.0,1.0
5,44,23,1.0,1,1,0.0,0.0
6,44,23,1.0,1,1,0.0,0.0
1,44,23,1.0,1,1,0.0,0.0
2,44,23,1.0,1,1,3.0,1.0
3,44,23,1.0,1,1,3.0,1.0
4,44,23,1.0,1,1,0.0,0.0
5,44,23,1.0,1,1,0.0,0.0
7,44,23,1.0,1,1,0.0,0.0
1,44,23,1.0,1,1,0.0,0.0
2,44,23,1.0,1,1,3.0,1.0
3,44,23,1.0,1,1,0.0,0.0
4,44,23,1.0,1,1,0.0,0.0
5,44,23,1.0,1,1,3.0,1.0
6,44,23,1.0,1,1,2.0,0.0
7,44,23,1.0,1,1,0.0,0.0
1,44,23,1.0,1,1,0.0,0.0
3,44,23,1.0,1,1,0.0,1.0
4,44,23,1.0,1,1,0.0,0.0
5,44,23,1.0,1,1,0.0,0.0
6,44,23,1.0,1,1,0.0,1.0
7,44,23,1.0,1,1,0.0,0.0
1,44,23,1.0,1,1,3.0,1.0
2,44,23,1.0,1,1,0.0,0.0
3,44,23,1.0,1,1,0.0,0.0
4,44,23,1.0,1,1,0.0,0.0
5,44,23,1.0,1,1,0.0,0.0
7,44,23,1.0,1,1,0.0,0.0
5,36,43,1.0,1,1,0.0,0.0
6,36,43,1.0,1,1,0.0,0.0
7,36,43,1.0,1,1,2.0,1.0
1,36,43,1.0,1,1,3.0,1.0
2,36,43,1.0,1,1,0.0,0.0
3,36,43,1.0,1,1,1.0,0.0
4,36,43,1.0,1,1,0.0,0.0
5,36,43,1.0,1,1,0.0,0.0
6,36,43,1.0,1,1,0.0,0.0
7,36,43,1.0,1,1,3.0,1.0
1,36,43,1.0,1,1,3.0,1.0
2,36,43,1.0,1,1,0.0,0.0
3,36,43,1.0,1,1,0.0,0.0
4,36,43,1.0,1,1,0.0,0.0
5,36,43,1.0,1,1,3.0,1.0
6,36,43,1.0,1,1,0.0,0.0
7,36,43,1.0,1,1,1.0,0.0
1,36,43,1.0,1,1,2.0,0.0
2,36,43,1.0,1,1,0.0,0.0
3,36,43,1.0,1,1,0.0,0.0
4,36,43,1.0,1,1,0.0,1.0
5,36,43,1.0,1,1,0.0,0.0
6,36,43,1.0,1,1,0.0,0.0
7,36,43,1.0,1,1,0.0,0.0
1,36,43,1.0,1,1,2.0,1.0
2,36,43,1.0,1,1,3.0,1.0
3,36,43,1.0,1,1,0.0,1.0
4,36,43,1.0,1,1,0.0,1.0
5,36,43,1.0,1,1,0.0,0.0
6,36,43,1.0,1,1,0.0,1.0
7,36,43,1.0,1,1,1.0,0.0
5,36,33,1.0,1,1,0.0,0.0
6,36,33,1.0,2,2,0.0,0.0
7,36,33,1.0,1,1,3.0,1.0
1,36,33,1.0,1,1,0.0,0.0
2,36,33,1.0,1,1,3.0,1.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,3.0,1.0
5,36,33,1.0,1,1,1.0,1.0
6,36,33,1.0,2,2,3.0,1.0
7,36,33,1.0,1,1,3.0,1.0
1,36,33,1.0,1,1,3.0,1.0
2,36,33,1.0,1,1,0.0,1.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,0.0,0.0
6,36,33,1.0,2,2,3.0,1.0
7,36,33,1.0,1,1,2.0,0.0
1,36,33,1.0,1,1,0.0,0.0
2,36,33,1.0,1,1,0.0,0.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,3.0,1.0
6,36,33,1.0,2,2,0.0,0.0
7,36,33,1.0,1,1,0.0,0.0
1,36,33,1.0,1,1,3.0,1.0
2,36,33,1.0,1,1,0.0,1.0
3,36,33,1.0,1,1,0.0,0.0
4,36,33,1.0,1,1,0.0,0.0
5,36,33,1.0,1,1,3.0,1.0
6,36,33,1.0,2,2,3.0,1.0
7,36,33,1.0,1,1,3.0,1.0
5,33,36,1.0,2,2,1.0,1.0
7,33,36,1.0,1,2,3.0,1.0
1,33,36,1.0,2,2,0.0,0.0
2,33,36,1.0,1,2,3.0,1.0
3,33,36,1.0,1,2,3.0,1.0
4,33,36,1.0,2,2,3.0,1.0
5,33,36,1.0,2,2,3.0,1.0
7,33,36,1.0,2,2,3.0,1.0
1,33,36,1.0,2,2,3.0,1.0
2,33,36,1.0,1,2,2.0,1.0
3,33,36,1.0,1,2,3.0,1.0
4,33,36,1.0,2,2,3.0,1.0
5,33,36,1.0,2,2,3.0,1.0
7,33,36,1.0,2,2,0.0,0.0
1,33,36,1.0,2,2,0.0,0.0
2,33,36,1.0,1,2,1.0,0.0
3,33,36,1.0,1,2,0.0,1.0
4,33,36,1.0,2,2,0.0,0.0
5,33,36,1.0,2,2,3.0,1.0
7,33,36,1.0,2,2,0.0,0.0
1,33,36,1.0,2,2,3.0,1.0
2,33,36,1.0,1,2,3.0,1.0
3,33,36,1.0,1,2,0.0,0.0
4,33,36,1.0,2,2,0.0,1.0
5,33,36,1.0,2,2,3.0,1.0
7,33,36,1.0,2,2,3.0,1.0
6,38,54,1.0,1,1,0.0,1.0
7,38,54,1.0,1,1,2.0,1.0
6,38,54,1.0,1,1,3.0,1.0
7,38,54,1.0,1,1,0.0,0.0
6,38,54,1.0,1,1,0.0,0.0
7,38,54,1.0,1,1,0.0,0.0
6,38,54,1.0,1,1,0.0,1.0
7,38,54,1.0,1,1,3.0,1.0
6,38,54,1.0,1,1,2.0,1.0
7,38,54,1.0,1,1,2.0,1.0
5,33,23,2.0,1,2,3.0,1.0
7,33,23,2.0,1,1,3.0,1.0
1,33,23,2.0,1,1,0.0,0.0
2,33,23,2.0,1,1,0.0,0.0
3,33,23,2.0,1,1,0.0,0.0
4,33,23,2.0,1,1,0.0,0.0
5,33,23,2.0,1,1,0.0,0.0
6,33,23,2.0,1,1,0.0,0.0
7,33,23,2.0,1,1,0.0,0.0
1,33,23,2.0,1,1,3.0,1.0
2,33,23,2.0,1,1,3.0,1.0
3,33,23,2.0,1,1,2.0,0.0
4,33,23,2.0,1,1,0.0,0.0
5,33,23,2.0,1,1,0.0,0.0
6,33,23,2.0,1,1,3.0,1.0
7,33,23,2.0,1,1,0.0,0.0
1,33,23,2.0,1,1,0.0,0.0
2,33,23,2.0,1,1,3.0,1.0
3,33,23,2.0,1,1,0.0,0.0
4,33,23,2.0,1,1,0.0,0.0
5,33,23,2.0,1,1,0.0,0.0
6,33,23,2.0,1,1,0.0,0.0
7,33,23,2.0,1,1,0.0,0.0
2,33,23,2.0,1,1,0.0,0.0
3,33,23,2.0,1,1,0.0,0.0
4,33,23,2.0,1,1,0.0,0.0
5,33,23,2.0,1,1,0.0,0.0
6,33,23,2.0,1,1,0.0,0.0
7,33,23,2.0,1,1,0.0,0.0
5,23,33,2.0,1,1,0.0,0.0
6,23,33,2.0,1,1,0.0,0.0
7,23,33,2.0,1,1,0.0,1.0
1,23,33,2.0,1,1,0.0,0.0
2,23,33,2.0,1,1,0.0,0.0
3,23,33,2.0,1,1,0.0,0.0
4,23,33,2.0,1,1,0.0,0.0
5,23,33,2.0,1,1,0.0,0.0
6,23,33,2.0,1,1,0.0,0.0
7,23,33,2.0,1,1,0.0,0.0
1,23,33,2.0,1,1,3.0,1.0
2,23,33,2.0,1,1,3.0,1.0
3,23,33,2.0,1,1,3.0,1.0
4,23,33,2.0,1,1,0.0,0.0
5,23,33,2.0,1,1,0.0,0.0
6,23,33,2.0,1,1,3.0,1.0
7,23,33,2.0,1,1,0.0,0.0
1,23,33,2.0,1,1,0.0,0.0
2,23,33,2.0,1,1,0.0,0.0
3,23,33,2.0,1,1,0.0,0.0
4,23,33,2.0,1,1,0.0,0.0
5,23,33,2.0,1,1,0.0,0.0
6,23,33,2.0,1,1,0.0,0.0
7,23,33,2.0,1,1,0.0,0.0
1,23,33,2.0,1,1,0.0,0.0
2,23,33,2.0,1,1,0.0,0.0
3,23,33,2.0,1,1,0.0,0.0
4,23,33,2.0,1,1,0.0,0.0
5,23,33,2.0,1,1,0.0,0.0
6,23,33,2.0,1,1,0.0,0.0
7,23,33,2.0,1,1,0.0,0.0
6,38,72,2.0,1,1,3.0,1.0
6,38,72,2.0,1,1,0.0,0.0
7,38,72,2.0,1,1,0.0,0.0
6,38,72,2.0,1,1,0.0,0.0
7,38,72,2.0,1,1,1.0,1.0
6,38,72,2.0,1,1,0.0,1.0
6,38,72,2.0,1,1,3.0,1.0
7,38,72,2.0,1,1,0.0,0.0
5,36,14,1.0,1,1,0.0,0.0
6,36,14,1.0,1,1,0.0,0.0
7,36,14,1.0,1,1,0.0,0.0
1,36,14,1.0,1,1,3.0,0.0
2,36,14,1.0,1,1,0.0,0.0
3,36,14,1.0,1,1,0.0,0.0
4,36,14,1.0,1,1,0.0,0.0
5,36,14,1.0,1,1,0.0,0.0
6,36,14,1.0,1,1,3.0,1.0
7,36,14,1.0,1,1,2.0,1.0
1,36,14,1.0,1,1,0.0,0.0
2,36,14,1.0,1,1,0.0,0.0
3,36,14,1.0,1,1,0.0,0.0
4,36,14,1.0,1,1,2.0,0.0
5,36,14,1.0,1,1,0.0,0.0
6,36,14,1.0,1,1,0.0,0.0
7,36,14,1.0,1,1,0.0,0.0
1,36,14,1.0,1,1,0.0,0.0
2,36,14,1.0,1,1,0.0,0.0
3,36,14,1.0,1,1,0.0,0.0
5,36,14,1.0,1,1,1.0,0.0
6,36,14,1.0,1,1,0.0,0.0
7,36,14,1.0,1,1,2.0,1.0
1,36,14,1.0,1,1,0.0,0.0
2,36,14,1.0,1,1,0.0,0.0
3,36,14,1.0,1,1,0.0,0.0
4,36,14,1.0,1,1,0.0,0.0
5,36,14,1.0,1,1,0.0,0.0
6,36,14,1.0,1,1,1.0,0.0
7,36,14,1.0,1,1,3.0,1.0
5,14,36,1.0,1,1,0.0,0.0
6,14,36,1.0,1,1,1.0,0.0
7,14,36,1.0,1,1,0.0,0.0
1,14,36,1.0,1,1,0.0,0.0
2,14,36,1.0,1,1,0.0,1.0
3,14,36,1.0,1,1,0.0,0.0
4,14,36,1.0,1,1,0.0,0.0
5,14,36,1.0,1,1,0.0,0.0
6,14,36,1.0,1,1,3.0,1.0
7,14,36,1.0,1,1,3.0,1.0
1,14,36,1.0,1,1,0.0,0.0
2,14,36,1.0,1,1,0.0,0.0
3,14,36,1.0,1,1,0.0,0.0
4,14,36,1.0,1,1,0.0,0.0
5,14,36,1.0,1,1,0.0,0.0
6,14,36,1.0,1,1,0.0,1.0
7,14,36,1.0,1,1,3.0,1.0
1,14,36,1.0,1,1,0.0,0.0
2,14,36,1.0,1,1,0.0,0.0
3,14,36,1.0,1,1,0.0,0.0
5,14,36,1.0,1,1,0.0,0.0
6,14,36,1.0,1,1,0.0,0.0
7,14,36,1.0,1,1,2.0,0.0
1,14,36,1.0,1,1,3.0,1.0
2,14,36,1.0,1,1,0.0,0.0
3,14,36,1.0,1,1,0.0,0.0
4,14,36,1.0,1,1,0.0,0.0
5,14,36,1.0,1,1,0.0,0.0
6,14,36,1.0,1,1,0.0,0.0
7,14,36,1.0,1,1,3.0,1.0
5,36,38,0.0,2,2,1.0,1.0
6,36,38,0.0,2,2,3.0,1.0
7,36,38,0.0,2,2,0.0,0.0
1,36,38,0.0,2,2,3.0,1.0
4,36,38,0.0,2,2,3.0,1.0
5,36,38,0.0,2,2,1.0,1.0
6,36,38,0.0,2,2,0.0,0.0
7,36,38,0.0,2,2,3.0,1.0
1,36,38,0.0,2,2,0.0,0.0
4,36,38,0.0,2,2,0.0,0.0
5,36,38,0.0,2,2,0.0,1.0
6,36,38,0.0,2,2,3.0,1.0
7,36,38,0.0,2,2,2.0,0.0
1,36,38,0.0,2,2,3.0,1.0
4,36,38,0.0,2,2,3.0,1.0
5,36,38,0.0,2,2,0.0,0.0
6,36,38,0.0,2,2,0.0,0.0
7,36,38,0.0,2,2,0.0,1.0
1,36,38,0.0,2,2,3.0,1.0
4,36,38,0.0,2,2,3.0,1.0
5,36,38,0.0,2,2,0.0,0.0
6,36,38,0.0,2,2,3.0,1.0
5,38,15,0.0,2,2,0.0,0.0
1,38,15,0.0,2,2,0.0,0.0
2,38,15,0.0,2,2,2.0,1.0
3,38,15,0.0,2,2,0.0,0.0
4,38,15,0.0,2,2,3.0,1.0
5,38,15,0.0,2,2,3.0,1.0
7,38,15,0.0,2,2,0.0,0.0
1,38,15,0.0,2,2,3.0,1.0
3,38,15,0.0,2,2,3.0,1.0
4,38,15,0.0,2,2,3.0,1.0
5,38,15,0.0,2,2,2.0,1.0
7,38,15,0.0,2,2,0.0,1.0
1,38,15,0.0,2,2,3.0,1.0
2,38,15,0.0,2,2,0.0,0.0
3,38,15,0.0,2,2,3.0,1.0
5,38,15,0.0,2,2,3.0,1.0
7,38,15,0.0,2,2,3.0,1.0
1,38,15,0.0,2,2,3.0,1.0
2,38,15,0.0,2,2,3.0,1.0
3,38,15,0.0,2,2,3.0,1.0
4,38,15,0.0,2,2,3.0,1.0
5,38,15,0.0,2,2,0.0,0.0
7,38,15,0.0,2,2,0.0,0.0
6,38,36,0.0,1,1,1.0,1.0
6,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,0.0,1.0
6,38,36,0.0,1,1,0.0,0.0
6,38,36,0.0,1,1,2.0,1.0
5,54,36,0.0,1,1,0.0,0.0
7,54,36,0.0,1,1,3.0,1.0
1,54,36,0.0,1,1,3.0,1.0
2,54,36,0.0,1,1,3.0,1.0
3,54,36,0.0,1,1,0.0,0.0
4,54,36,0.0,1,1,0.0,0.0
5,54,36,0.0,1,1,0.0,0.0
7,54,36,0.0,1,1,3.0,1.0
1,54,36,0.0,1,1,3.0,1.0
2,54,36,0.0,1,1,3.0,1.0
4,54,36,0.0,1,1,0.0,0.0
5,54,36,0.0,1,1,0.0,0.0
7,54,36,0.0,1,1,0.0,0.0
1,54,36,0.0,1,1,0.0,1.0
2,54,36,0.0,1,1,0.0,0.0
3,54,36,0.0,1,1,0.0,0.0
4,54,36,0.0,1,1,0.0,0.0
7,54,36,0.0,1,1,0.0,0.0
1,54,36,0.0,1,1,0.0,0.0
2,54,36,0.0,1,1,0.0,0.0
3,54,36,0.0,1,1,0.0,0.0
4,54,36,0.0,1,1,0.0,0.0
5,54,36,0.0,1,1,1.0,1.0
7,54,36,0.0,1,1,3.0,1.0
5,38,37,1.0,1,1,0.0,0.0
6,38,37,1.0,1,1,0.0,0.0
7,38,37,1.0,1,1,0.0,0.0
1,38,37,1.0,1,1,0.0,0.0
2,38,37,1.0,1,1,0.0,0.0
3,38,37,1.0,1,1,3.0,1.0
4,38,37,1.0,1,1,0.0,0.0
5,38,37,1.0,1,1,0.0,0.0
6,38,37,1.0,1,1,3.0,1.0
7,38,37,1.0,1,1,1.0,1.0
1,38,37,1.0,1,1,0.0,0.0
2,38,37,1.0,1,1,0.0,0.0
3,38,37,1.0,1,1,0.0,0.0
4,38,37,1.0,1,1,3.0,1.0
5,38,37,1.0,1,1,0.0,0.0
6,38,37,1.0,1,1,0.0,0.0
7,38,37,1.0,1,1,1.0,1.0
1,38,37,1.0,1,1,1.0,1.0
2,38,37,1.0,1,1,0.0,0.0
3,38,37,1.0,1,1,2.0,1.0
4,38,37,1.0,1,1,1.0,0.0
5,38,37,1.0,1,1,3.0,1.0
6,38,37,1.0,1,1,0.0,0.0
7,38,37,1.0,1,1,0.0,0.0
1,38,37,1.0,1,1,0.0,0.0
2,38,37,1.0,1,1,3.0,1.0
3,38,37,1.0,1,1,3.0,1.0
4,38,37,1.0,1,1,0.0,0.0
5,38,37,1.0,1,1,0.0,1.0
6,38,37,1.0,1,1,0.0,0.0
7,38,37,1.0,1,1,0.0,0.0
5,36,36,0.0,2,2,3.0,1.0
7,36,36,0.0,2,2,3.0,0.0
2,36,36,0.0,2,2,3.0,1.0
3,36,36,0.0,2,2,0.0,0.0
4,36,36,0.0,2,2,0.0,1.0
5,36,36,0.0,2,2,0.0,0.0
7,36,36,0.0,2,2,0.0,0.0
1,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,0.0,1.0
3,36,36,0.0,2,2,3.0,1.0
4,36,36,0.0,2,2,0.0,0.0
5,36,36,0.0,2,2,0.0,0.0
7,36,36,0.0,2,2,3.0,1.0
1,36,36,0.0,2,2,0.0,0.0
2,36,36,0.0,2,2,0.0,1.0
3,36,36,0.0,2,2,3.0,1.0
4,36,36,0.0,2,2,3.0,1.0
